YEAR;MO;DY;HR;T2M;WS10M;WD10M;WS50M
2019;7;10;10;14,15;5,38;39,28;6,36
2019;7;10;11;13,81;5,38;42,88;6,28
2019;7;10;12;13,31;5,55;44,71;6,52
2019;7;10;13;12,96;5,72;48,27;6,82
2019;7;10;14;13,01;5,7;49,11;6,87
2019;7;10;15;12,88;5,66;45,34;6,93
2019;7;10;16;12,76;5,79;45,87;7,21
2019;7;10;17;12,8;5,79;47,24;7,39
2019;7;10;18;12,07;5,49;43,79;7,53
2019;7;10;19;10,79;5,35;42,99;8,03
2019;7;10;20;9,91;5,01;43,36;7,59
2019;7;10;21;9,16;4,48;43,66;7,01
2019;7;10;22;8,99;4,52;42,06;7
2019;7;10;23;8,48;4,43;37,11;6,7
2019;7;11;0;7,93;4,45;36,06;6,82
2019;7;11;1;7,26;4,25;36,47;6,66
2019;7;11;2;6,87;4,02;36,78;6,56
2019;7;11;3;6,58;3,78;37,44;6,48
2019;7;11;4;6,65;3,76;37,82;6,32
2019;7;11;5;8,65;4,16;38,05;5,29
2019;7;11;6;11,29;4,77;40,68;6,16
2019;7;11;7;13,52;5,15;45,37;6,54
2019;7;11;8;15,15;4,46;45,14;5,53
2019;7;11;9;16,66;3,7;43,46;4,5
2019;7;11;10;17,94;3,16;40,49;3,84
2019;7;11;11;18,91;2,82;37,12;3,4
2019;7;11;12;19,59;2,56;30,63;3,08
2019;7;11;13;19,96;2,4;24,4;2,87
2019;7;11;14;20,02;2,33;20,2;2,8
2019;7;11;15;19,72;2,3;18,19;2,8
2019;7;11;16;19,09;2,27;19,68;2,8
2019;7;11;17;18,05;1,99;25,06;2,79
2019;7;11;18;15,83;1,57;34,48;3
2019;7;11;19;13,1;1,99;43,09;3,35
2019;7;11;20;12,46;2,04;49,18;3,51
2019;7;11;21;12,05;1,98;52,36;3,52
2019;7;11;22;11,63;1,96;53,27;3,44
2019;7;11;23;11,27;1,95;53,82;3,36
2019;7;12;0;10,94;1,94;54,33;3,26
2019;7;12;1;10,85;1,86;53,03;3,11
2019;7;12;2;10,78;1,81;51,65;3
2019;7;12;3;10,64;1,82;55,69;2,94
2019;7;12;4;10,38;1,84;63;2,96
2019;7;12;5;12,02;1,81;64,65;2,83
2019;7;12;6;14,12;2,4;70,97;2,94
2019;7;12;7;16,04;2,18;83,82;2,59
2019;7;12;8;17,65;1,47;99,46;1,75
2019;7;12;9;18,97;0,86;131,33;1,09
2019;7;12;10;19,89;0,65;181,38;0,84
2019;7;12;11;20,64;0,78;218,48;0,95
2019;7;12;12;20,88;1;241,43;1,18
2019;7;12;13;20,76;1,12;258,77;1,35
2019;7;12;14;20,26;1,08;276,2;1,34
2019;7;12;15;19,54;0,9;300,36;1,12
2019;7;12;16;19,02;0,68;329,6;0,91
2019;7;12;17;18,89;0,56;342,84;0,76
2019;7;12;18;17,9;0,32;11,31;0,48
2019;7;12;19;16,5;0,39;87,71;0,56
2019;7;12;20;15,37;0,84;126,34;1,14
2019;7;12;21;14,05;1,13;146,86;1,56
2019;7;12;22;13,59;1,09;161,18;1,49
2019;7;12;23;13,75;0,96;168,69;1,24
2019;7;13;0;13,48;0,86;165,84;1,1
2019;7;13;1;12,88;0,86;157,14;1,13
2019;7;13;2;12,21;1,03;148,59;1,39
2019;7;13;3;11,98;1,18;148,32;1,59
2019;7;13;4;11,87;1;151,64;1,35
2019;7;13;5;13,3;0,85;144,4;1,28
2019;7;13;6;15,4;1,12;153,43;1,17
2019;7;13;7;17,81;1,31;210,08;1,53
2019;7;13;8;19,11;1,53;223,34;1,75
2019;7;13;9;19,67;1,74;215,12;1,97
2019;7;13;10;20,03;2,26;221,63;2,64
2019;7;13;11;19,55;2,12;218,86;2,54
2019;7;13;12;19,36;2,22;211,34;2,74
2019;7;13;13;18,39;1,71;239,22;2,1
2019;7;13;14;17,09;1,62;282,23;1,92
2019;7;13;15;16,44;1,78;329,38;2,13
2019;7;13;16;16,12;1,99;2,69;2,44
2019;7;13;17;16,06;2,14;28,53;2,7
2019;7;13;18;14,92;1,76;26,57;3,1
2019;7;13;19;12,98;1,96;23,8;3,81
2019;7;13;20;12,23;2,08;22,72;4,21
2019;7;13;21;11,71;2,28;24,02;4,56
2019;7;13;22;11,12;2,28;27,53;4,43
2019;7;13;23;10,51;2,11;27,04;4,21
2019;7;14;0;10,01;2,05;23,83;4,03
2019;7;14;1;9,68;2,13;21,1;4,18
2019;7;14;2;9,4;2,11;20,58;4,2
2019;7;14;3;9,21;2,25;20,14;4,56
2019;7;14;4;9,18;2,23;23,07;4,42
2019;7;14;5;10,51;3,01;25,57;4,12
2019;7;14;6;11,83;3,61;27,01;4,64
2019;7;14;7;13,53;4,44;26,2;5,92
2019;7;14;8;15,15;4,73;24,4;6,09
2019;7;14;9;16,61;4,44;21,56;5,57
2019;7;14;10;17,67;3,97;17,4;4,9
2019;7;14;11;18,3;3,59;11,92;4,42
2019;7;14;12;18,8;3,39;7,14;4,2
2019;7;14;13;18,98;3,29;3,95;4,09
2019;7;14;14;18,87;3,29;3;4,1
2019;7;14;15;18,55;3,26;3,71;4,07
2019;7;14;16;17,82;3,19;6,62;4,07
2019;7;14;17;16,8;2,81;12,84;3,8
2019;7;14;18;15,15;1,97;19,23;3,64
2019;7;14;19;12,45;1,96;25,44;4,07
2019;7;14;20;11,37;2;29,77;4,07
2019;7;14;21;10,68;1,96;31,67;3,92
2019;7;14;22;10,33;1,94;34,01;3,97
2019;7;14;23;10,05;1,95;36,18;4,03
2019;7;15;0;9,73;1,96;38,2;4,13
2019;7;15;1;9,41;1,98;40,04;4,14
2019;7;15;2;9,3;1,98;40,85;4,14
2019;7;15;3;9,32;1,96;42,58;4,13
2019;7;15;4;9,58;2,17;43,11;4,16
2019;7;15;5;10,84;3,09;43,05;4,07
2019;7;15;6;12,44;3,74;42,8;4,48
2019;7;15;7;14,63;4,38;49,12;5,6
2019;7;15;8;16,55;4,15;57,83;5,22
2019;7;15;9;18,1;3,75;65,63;4,62
2019;7;15;10;19,19;3,34;68,3;4,07
2019;7;15;11;19,94;3;65,9;3,65
2019;7;15;12;20,37;2,75;60,23;3,34
2019;7;15;13;20,08;2,54;52,11;3,1
2019;7;15;14;19,23;2,45;44,23;3,09
2019;7;15;15;18,37;2,31;39,78;3,28
2019;7;15;16;17,66;2,42;38,05;3,67
2019;7;15;17;16,66;2,3;38,51;4,06
2019;7;15;18;15,28;2,33;42,96;4,64
2019;7;15;19;13,96;2,35;45,94;4,88
2019;7;15;20;13,15;2,33;47,58;4,75
2019;7;15;21;12,5;2,32;46,64;4,71
2019;7;15;22;12,14;2,35;46,08;4,66
2019;7;15;23;11,87;2,42;47,61;4,63
2019;7;16;0;11,58;2,5;48,93;4,64
2019;7;16;1;11,27;2,56;49,95;4,63
2019;7;16;2;11,07;2,59;50,5;4,68
2019;7;16;3;10,98;2,71;53,79;5,03
2019;7;16;4;10,87;2,6;51,1;4,87
2019;7;16;5;11,94;2,96;42,75;4,34
2019;7;16;6;13,5;3,51;40,67;4,31
2019;7;16;7;15,57;4,73;51,58;6,34
2019;7;16;8;17,02;5,44;54,05;7,04
2019;7;16;9;18,19;5,59;52,15;7,11
2019;7;16;10;19,04;5,32;51,85;6,73
2019;7;16;11;19,65;4,97;51,38;6,22
2019;7;16;12;20,23;4,8;48,37;5,99
2019;7;16;13;20,5;4,76;45,73;5,95
2019;7;16;14;20,44;4,77;44,47;6,02
2019;7;16;15;20,01;4,77;44,73;6,09
2019;7;16;16;19,2;4,61;46,37;6,02
2019;7;16;17;17,94;3,95;47;5,59
2019;7;16;18;15,34;2,49;45,38;5,23
2019;7;16;19;12,13;2,44;43,31;5,03
2019;7;16;20;11,1;2,65;41,41;4,75
2019;7;16;21;10,36;2,63;37,65;4,33
2019;7;16;22;9,81;2,59;36,18;4,04
2019;7;16;23;9,35;2,59;35,8;3,99
2019;7;17;0;8,89;2,62;35,78;4,05
2019;7;17;1;8,51;2,64;35,85;4,1
2019;7;17;2;8,19;2,67;35,36;4,14
2019;7;17;3;7,93;2,7;33,92;4,18
2019;7;17;4;7,94;2,67;32,72;4,19
2019;7;17;5;11,02;2,23;32,58;4,05
2019;7;17;6;14,01;2,91;31,52;3,46
2019;7;17;7;16,87;3,93;40,56;5,24
2019;7;17;8;18,54;4,26;44,55;5,52
2019;7;17;9;19,73;4,1;44,77;5,23
2019;7;17;10;20,73;3,71;44,23;4,68
2019;7;17;11;21,57;3,33;42,72;4,18
2019;7;17;12;22,18;3,03;41,45;3,8
2019;7;17;13;22,41;2,84;40,65;3,55
2019;7;17;14;22,34;2,72;40,46;3,39
2019;7;17;15;22,08;2,6;41,35;3,26
2019;7;17;16;21,53;2,49;43,35;3,18
2019;7;17;17;20,46;2,03;47,49;3,05
2019;7;17;18;18,03;1,62;53,24;2,84
2019;7;17;19;15,62;1,9;57,75;2,76
2019;7;17;20;14,56;2,02;62,05;2,93
2019;7;17;21;13,75;2,08;65,56;3,03
2019;7;17;22;13,14;2,04;70,04;2,97
2019;7;17;23;12,64;1,94;76,24;2,82
2019;7;18;0;12,35;1,81;76,8;2,61
2019;7;18;1;12,12;1,74;71,73;2,48
2019;7;18;2;11,76;1,76;67,54;2,5
2019;7;18;3;11,4;1,8;69,68;2,56
2019;7;18;4;11,15;1,83;76,68;2,63
2019;7;18;5;13,14;1,49;83,06;2,51
2019;7;18;6;15,62;1,72;82,71;1,93
2019;7;18;7;18,5;1,25;130,17;1,45
2019;7;18;8;20,62;1,31;187,21;1,52
2019;7;18;9;21,9;1,46;205,33;1,67
2019;7;18;10;22,87;1,67;212,8;1,89
2019;7;18;11;23,53;1,86;215,76;2,07
2019;7;18;12;23,8;1,97;215,33;2,18
2019;7;18;13;23,82;2;216,42;2,2
2019;7;18;14;23,52;1,86;221,25;2,06
2019;7;18;15;23,01;1,59;227,39;1,79
2019;7;18;16;22,51;1,23;240,66;1,47
2019;7;18;17;21,6;0,89;268,49;1,22
2019;7;18;18;19,83;0,67;304,61;1,01
2019;7;18;19;18,53;0,76;342,68;1,07
2019;7;18;20;17,35;1,09;12,84;1,5
2019;7;18;21;15,84;1,46;27,66;2,06
2019;7;18;22;14,79;1,62;34,99;2,28
2019;7;18;23;14,06;1,63;39,35;2,29
2019;7;19;0;13,41;1,62;43,63;2,32
2019;7;19;1;12,99;1,59;48,97;2,3
2019;7;19;2;12,62;1,55;55,51;2,26
2019;7;19;3;12,31;1,51;61,32;2,22
2019;7;19;4;12,15;1,55;63,31;2,32
2019;7;19;5;13,82;1,5;63,03;2,33
2019;7;19;6;15,87;1,79;61,09;1,93
2019;7;19;7;18,79;1,27;44,25;1,41
2019;7;19;8;21,05;0,91;22,62;1,1
2019;7;19;9;22,26;0,49;8,26;0,56
2019;7;19;10;22,98;0,32;289,75;0,3
2019;7;19;11;23,33;0,68;259,46;0,77
2019;7;19;12;23,46;0,99;260,46;1,13
2019;7;19;13;23,43;1,2;268,5;1,37
2019;7;19;14;23,31;1,3;280,03;1,49
2019;7;19;15;22,9;1,29;292,38;1,51
2019;7;19;16;22,86;1,1;306,63;1,33
2019;7;19;17;22,55;0,86;320,53;1,13
2019;7;19;18;20,67;0,7;356,14;1,02
2019;7;19;19;19,52;0,87;33,98;1,21
2019;7;19;20;18,62;1,16;60,16;1,61
2019;7;19;21;17,19;1,48;75,96;2,09
2019;7;19;22;16,38;1,65;81,3;2,29
2019;7;19;23;15,65;1,7;83,14;2,34
2019;7;20;0;14,97;1,69;85,24;2,34
2019;7;20;1;14,6;1,62;84,73;2,22
2019;7;20;2;14,4;1,51;81,07;2,05
2019;7;20;3;14,05;1,44;78,75;1,97
2019;7;20;4;13,66;1,46;84,78;2,04
2019;7;20;5;15,12;1,29;91,04;2,09
2019;7;20;6;17,26;1,52;86,75;1,64
2019;7;20;7;20,33;0,51;99,75;0,38
2019;7;20;8;22,58;0,32;219,99;0,35
2019;7;20;9;23,73;0,6;212,24;0,65
2019;7;20;10;24,65;0,88;218,9;0,97
2019;7;20;11;25,36;1,17;226,62;1,28
2019;7;20;12;25,85;1,48;231,01;1,62
2019;7;20;13;26,08;1,77;233,43;1,95
2019;7;20;14;25,96;1,97;233,4;2,18
2019;7;20;15;25,58;2,02;233,66;2,26
2019;7;20;16;25,85;1,88;233,94;2,36
2019;7;20;17;25,03;1,88;237,04;2,51
2019;7;20;18;22,3;1,51;229,4;2,47
2019;7;20;19;19,98;1,65;222,31;2,44
2019;7;20;20;19;1,56;221,35;2,22
2019;7;20;21;18,26;1,37;221,99;1,92
2019;7;20;22;18,23;1,07;225;1,45
2019;7;20;23;18,05;0,66;241,01;0,9
2019;7;21;0;17,7;0,38;283,17;0,5
2019;7;21;1;17,31;0,28;327,65;0,39
2019;7;21;2;16,9;0,32;355,82;0,46
2019;7;21;3;16,7;0,38;14,32;0,53
2019;7;21;4;16,45;0,47;49,09;0,67
2019;7;21;5;17,5;0,59;91,51;0,96
2019;7;21;6;19,62;0,68;90,66;0,77
2019;7;21;7;21,85;0,4;265,52;0,59
2019;7;21;8;24,19;0,96;255,85;1,09
2019;7;21;9;25,38;0,97;255,52;1,08
2019;7;21;10;26,27;0,96;259,7;1,07
2019;7;21;11;26,95;1,03;263,04;1,19
2019;7;21;12;27,3;0,99;256,29;1,13
2019;7;21;13;27,56;0,95;250,22;1,07
2019;7;21;14;27,55;0,91;250,94;1,01
2019;7;21;15;27,23;0,79;252,65;0,86
2019;7;21;16;27,77;0,62;256,14;0,79
2019;7;21;17;26,94;0,56;258,69;0,73
2019;7;21;18;23,57;0,38;209,74;0,59
2019;7;21;19;21,78;0,46;174,09;0,66
2019;7;21;20;21,27;0,41;125,79;0,57
2019;7;21;21;20,88;0,79;84,35;1,06
2019;7;21;22;19,46;1,31;66,49;1,78
2019;7;21;23;18,23;1,75;54,46;2,41
2019;7;22;0;16,98;2,06;46,38;2,93
2019;7;22;1;15,97;2,27;42,35;3,34
2019;7;22;2;15,2;2,42;40,54;3,66
2019;7;22;3;14,58;2,53;38,6;3,96
2019;7;22;4;14,3;2,52;38,47;4,2
2019;7;22;5;16,73;2,42;41,2;4,18
2019;7;22;6;18,98;3,15;41,59;3,62
2019;7;22;7;21,51;3,4;49,2;4,1
2019;7;22;8;23,25;3,34;50,31;3,98
2019;7;22;9;24,4;3,18;48,39;3,74
2019;7;22;10;25,22;2,98;45,74;3,45
2019;7;22;11;25,72;2,82;41,07;3,24
2019;7;22;12;25,86;2,74;37,46;3,12
2019;7;22;13;25,63;2,76;34,63;3,17
2019;7;22;14;25,24;2,88;33,6;3,37
2019;7;22;15;24,69;3;34,93;3,63
2019;7;22;16;23,85;3,19;39,23;4
2019;7;22;17;22,71;3,15;41,99;4,21
2019;7;22;18;20,61;2,14;44,85;4,06
2019;7;22;19;17,93;2,06;49,61;4,28
2019;7;22;20;16,87;2,08;49,56;4,39
2019;7;22;21;16,05;2,24;47,69;4,46
2019;7;22;22;15,8;2,16;42,06;4,49
2019;7;22;23;15,33;2,32;34,28;4,53
2019;7;23;0;15,05;2,23;30,69;4,68
2019;7;23;1;14,47;2,31;29,87;4,89
2019;7;23;2;13,48;2,42;29,54;5,05
2019;7;23;3;12,97;2,5;28,81;5,23
2019;7;23;4;12,8;2,51;30,47;5,3
2019;7;23;5;15,07;2,87;33,13;4,93
2019;7;23;6;17,01;3,56;34;4,39
2019;7;23;7;19,33;4,75;39,46;6,29
2019;7;23;8;21,14;5,16;41,63;6,66
2019;7;23;9;22,42;4,97;42,77;6,31
2019;7;23;10;23,39;4,69;42,43;5,9
2019;7;23;11;24,15;4,46;41,31;5,59
2019;7;23;12;24,65;4,33;39,43;5,42
2019;7;23;13;24,94;4,24;36,68;5,33
2019;7;23;14;24,94;4,17;33,69;5,29
2019;7;23;15;24,63;4,08;31,23;5,24
2019;7;23;16;24,02;3,88;29,46;5,07
2019;7;23;17;22,91;3,23;29,42;4,69
2019;7;23;18;20,41;2,01;28,26;4,23
2019;7;23;19;17,62;2,3;24,48;4,31
2019;7;23;20;16,76;2,32;22,77;4,72
2019;7;23;21;15,99;2,49;22,14;5,23
2019;7;23;22;15,3;2,5;23,76;5,33
2019;7;23;23;14,71;2,49;24,64;5,31
2019;7;24;0;14,21;2,38;25,22;4,99
2019;7;24;1;13,69;2,36;24,7;4,93
2019;7;24;2;13,26;2,35;24,95;4,89
2019;7;24;3;12,88;2,34;25,97;4,86
2019;7;24;4;12,75;2,28;26,21;4,73
2019;7;24;5;15,46;2,63;27,17;4,15
2019;7;24;6;18,02;3,17;25,87;3,99
2019;7;24;7;20,8;4,23;28,84;5,62
2019;7;24;8;22,53;4,52;28,96;5,91
2019;7;24;9;23,79;4,55;27,71;5,87
2019;7;24;10;24,72;4,46;26,74;5,68
2019;7;24;11;25,39;4,36;25,83;5,51
2019;7;24;12;25,86;4,3;24,56;5,41
2019;7;24;13;26,05;4,23;24,77;5,32
2019;7;24;14;25,93;4,18;26,33;5,25
2019;7;24;15;25,51;4,08;29,12;5,16
2019;7;24;16;24,86;3,93;33,31;5,05
2019;7;24;17;23,64;3,36;39,06;4,8
2019;7;24;18;20,94;2,16;43,53;4,36
2019;7;24;19;18,03;2,41;45,53;4,14
2019;7;24;20;17,08;2,4;48,17;3,89
2019;7;24;21;16,26;2,37;50,34;3,73
2019;7;24;22;15,48;2,37;49,69;3,66
2019;7;24;23;14,76;2,38;47,52;3,7
2019;7;25;0;14,14;2,43;46,3;3,83
2019;7;25;1;13,58;2,48;45,13;3,97
2019;7;25;2;13,05;2,52;42,99;4,1
2019;7;25;3;12,52;2,58;40,7;4,23
2019;7;25;4;12,19;2,57;40,68;4,36
2019;7;25;5;14,89;2,63;43,32;4,16
2019;7;25;6;17,58;3,43;46,11;4,19
2019;7;25;7;20,13;3,98;52,9;4,98
2019;7;25;8;21,97;3,88;56,82;4,83
2019;7;25;9;23,47;3,57;59,51;4,4
2019;7;25;10;24,67;3,22;59,89;3,94
2019;7;25;11;25,58;2,94;58,46;3,56
2019;7;25;12;26,21;2,71;55,81;3,25
2019;7;25;13;26,56;2,49;53,17;2,97
2019;7;25;14;26,58;2,3;50,24;2,75
2019;7;25;15;26,25;2,14;48,56;2,58
2019;7;25;16;25,67;1,94;50,08;2,43
2019;7;25;17;24,9;1,55;54,87;2,25
2019;7;25;18;22,27;1,32;70,28;2,03
2019;7;25;19;20,34;1,47;90,61;2,06
2019;7;25;20;19,38;1,56;100,36;2,17
2019;7;25;21;18,48;1,65;105,95;2,3
2019;7;25;22;17,65;1,64;105,76;2,31
2019;7;25;23;17,26;1,55;103,12;2,17
2019;7;26;0;16,97;1,42;100,75;1,99
2019;7;26;1;16,67;1,28;98,43;1,79
2019;7;26;2;16,37;1,14;95,91;1,61
2019;7;26;3;16,08;1,06;94,24;1,49
2019;7;26;4;15,78;1,04;96,01;1,49
2019;7;26;5;17,04;0,89;103,67;1,48
2019;7;26;6;19,53;1,07;97,95;1,18
2019;7;26;7;21,97;0,43;141,67;0,36
2019;7;26;8;24,65;0,88;246,87;1,07
2019;7;26;9;26,15;1,25;246,33;1,47
2019;7;26;10;27,3;1,53;236,47;1,76
2019;7;26;11;28,09;1,95;229,72;2,2
2019;7;26;12;28,55;2,52;228,4;2,86
2019;7;26;13;28,51;3,1;231,34;3,61
2019;7;26;14;27,92;3,37;236,16;4,16
2019;7;26;15;27,3;3,26;243,25;4,31
2019;7;26;16;26,35;2,91;250,88;3,95
2019;7;26;17;25,14;2,25;255,34;3,22
2019;7;26;18;23,1;1,56;251,66;2,66
2019;7;26;19;21,18;1,69;242,84;2,53
2019;7;26;20;20,09;1,71;238,05;2,48
2019;7;26;21;19,29;1,58;233,87;2,23
2019;7;26;22;18,62;1,42;229,91;2
2019;7;26;23;18,12;1,41;223,43;1,98
2019;7;27;0;17,28;1,46;216,07;2,07
2019;7;27;1;16,58;1,51;210,41;2,16
2019;7;27;2;16,15;1,53;205;2,18
2019;7;27;3;15,69;1,53;200,38;2,19
2019;7;27;4;15,32;1,43;191,31;2,08
2019;7;27;5;16,99;1;172,82;1,88
2019;7;27;6;19,71;1,38;180,32;1,84
2019;7;27;7;21,84;1,75;201,42;2,22
2019;7;27;8;24,04;2,1;207,9;2,53
2019;7;27;9;25,61;2,43;207,39;2,86
2019;7;27;10;26,63;2,82;207,06;3,31
2019;7;27;11;27,14;3,21;207,19;3,77
2019;7;27;12;27,25;3,52;207,25;4,16
2019;7;27;13;27,32;3,68;206,51;4,37
2019;7;27;14;27,13;3,68;205,26;4,45
2019;7;27;15;26,75;3,61;202,95;4,46
2019;7;27;16;25,93;3,47;197,82;4,49
2019;7;27;17;24,53;2,94;190,86;4,36
2019;7;27;18;21,84;2,01;182,23;4,04
2019;7;27;19;19,84;2,17;178,14;3,87
2019;7;27;20;19,19;2,08;179,57;4,02
2019;7;27;21;18,26;2,12;180;4,34
2019;7;27;22;17,85;2,12;178,94;4,55
2019;7;27;23;17,61;2,17;179,59;4,99
2019;7;28;0;17,48;2,19;182,05;5,19
2019;7;28;1;17,04;2,02;178,01;4,33
2019;7;28;2;16,58;1,98;164,21;3,7
2019;7;28;3;16,39;2,2;157,26;3,92
2019;7;28;4;16,26;2,14;155,87;4,39
2019;7;28;5;17,33;2,44;155,65;5,58
2019;7;28;6;18,51;2,95;144,5;5,02
2019;7;28;7;19,47;4,17;136,97;5,47
2019;7;28;8;21,03;5,44;147,68;6,97
2019;7;28;9;22,87;6,8;160,34;8,9
2019;7;28;10;23,83;7,78;167,83;10,26
2019;7;28;11;23,77;8,13;172,83;10,75
2019;7;28;12;23,13;8,05;176,77;10,61
2019;7;28;13;22,26;7,72;177,22;10,32
2019;7;28;14;21,03;6,93;171,63;9,08
2019;7;28;15;19,61;5,78;165,68;7,46
2019;7;28;16;18,76;4,59;169,42;5,94
2019;7;28;17;18,28;3,41;185,12;4,59
2019;7;28;18;18,04;2,79;189,83;4,39
2019;7;28;19;17,73;2,6;189,15;4,61
2019;7;28;20;17,53;2,29;194,6;4,58
2019;7;28;21;17,03;1,78;202,5;4,11
2019;7;28;22;16,9;1,77;194,04;3,85
2019;7;28;23;16,89;2,01;184,24;4,02
2019;7;29;0;16,95;2,35;185,35;4,43
2019;7;29;1;16,9;2,45;189,37;4,46
2019;7;29;2;16,73;2,24;192,05;4,22
2019;7;29;3;16,46;1,9;188,73;3,87
2019;7;29;4;16,19;1,66;183,24;3,51
2019;7;29;5;16,36;1,84;178,3;3,13
2019;7;29;6;16,65;2,13;185,48;2,94
2019;7;29;7;17;2,11;196,76;2,76
2019;7;29;8;17,66;1,94;209,35;2,48
2019;7;29;9;18,61;1,57;224,19;1,96
2019;7;29;10;19,49;1,27;247,54;1,56
2019;7;29;11;19,55;1,09;282,84;1,4
2019;7;29;12;19,51;1,25;319,55;1,64
2019;7;29;13;19,76;1,62;339,12;2,07
2019;7;29;14;19,83;1,84;347,02;2,36
2019;7;29;15;19,89;1,94;350,96;2,49
2019;7;29;16;19,69;2,03;352,93;2,62
2019;7;29;17;19,07;1,89;357,16;2,6
2019;7;29;18;17,51;1,42;3,79;2,8
2019;7;29;19;15,55;1,63;14,44;3,02
2019;7;29;20;14,78;1,71;22,24;3,16
2019;7;29;21;14,06;1,89;25,5;3,13
2019;7;29;22;13,51;1,9;30,15;3,09
2019;7;29;23;13,11;1,87;33,56;3,01
2019;7;30;0;12,74;1,85;32,08;2,99
2019;7;30;1;12,34;1,87;30,96;3
2019;7;30;2;11,96;1,91;28,87;3,09
2019;7;30;3;11,62;1,98;28,48;3,26
2019;7;30;4;11,52;1,97;27,58;3,36
2019;7;30;5;13,69;2,12;29,12;3,17
2019;7;30;6;15,56;2,64;31,05;3,16
2019;7;30;7;18,02;3;33,86;3,72
2019;7;30;8;20,08;2,83;34,88;3,49
2019;7;30;9;21,62;2,58;32,87;3,19
2019;7;30;10;22,69;2,39;31,93;2,99
2019;7;30;11;23,36;2,26;31,88;2,86
2019;7;30;12;23,75;2,19;30,23;2,78
2019;7;30;13;23,94;2,19;28,12;2,78
2019;7;30;14;23,92;2,22;26,29;2,83
2019;7;30;15;23,66;2,21;26,02;2,85
2019;7;30;16;23,12;2,14;26,19;2,84
2019;7;30;17;22,21;1,72;29,36;2,72
2019;7;30;18;20;1,53;34,18;2,49
2019;7;30;19;18,29;1,67;38,16;2,38
2019;7;30;20;17,3;1,76;40,13;2,53
2019;7;30;21;16,43;1,84;39,31;2,67
2019;7;30;22;15,8;1,88;36,06;2,76
2019;7;30;23;15,34;1,92;31,04;2,83
2019;7;31;0;14,87;2,01;26,37;2,98
2019;7;31;1;14,44;2,1;24,18;3,17
2019;7;31;2;14,08;2,19;23,82;3,34
2019;7;31;3;13,83;2,24;24,78;3,43
2019;7;31;4;13,7;2,22;27,02;3,42
2019;7;31;5;15,89;1,9;30,68;3,24
2019;7;31;6;18,53;2,47;33,64;2,96
2019;7;31;7;21,02;2,53;37,61;3,09
2019;7;31;8;22,85;2,07;36,7;2,51
2019;7;31;9;24,33;1,55;28,89;1,91
2019;7;31;10;25,49;1,23;16,94;1,55
2019;7;31;11;26,3;1,1;4,46;1,4
2019;7;31;12;26,76;1,11;354,77;1,43
2019;7;31;13;26,94;1,23;351,61;1,59
2019;7;31;14;26,76;1,36;355,73;1,76
2019;7;31;15;26,27;1,42;1,89;1,84
2019;7;31;16;25,63;1,4;8,99;1,85
2019;7;31;17;24,78;1,25;15,95;1,94
2019;7;31;18;22,65;1,12;31,03;1,91
2019;7;31;19;20,89;1,43;49,2;2,12
2019;7;31;20;19,85;1,71;59,44;2,48
2019;7;31;21;18,88;1,85;65,06;2,73
2019;7;31;22;18,22;1,87;68,91;2,81
2019;7;31;23;17,83;1,77;67,4;2,67
2019;8;1;0;17,54;1,66;61,26;2,49
2019;8;1;1;17,15;1,61;55,46;2,42
2019;8;1;2;16,75;1,63;52,03;2,43
2019;8;1;3;16,32;1,68;48,21;2,5
2019;8;1;4;15,76;1,78;40,55;2,67
2019;8;1;5;17,15;1,74;36,41;2,93
2019;8;1;6;19,33;2,37;37,1;2,73
2019;8;1;7;21,91;2,4;38,78;2,85
2019;8;1;8;23,64;2,08;35,96;2,44
2019;8;1;9;24,8;1,76;31,79;2,03
2019;8;1;10;25,58;1,49;28,44;1,69
2019;8;1;11;26,23;1,24;24,15;1,38
2019;8;1;12;26,71;1,03;17,2;1,13
2019;8;1;13;26,87;0,91;10,35;1,02
2019;8;1;14;26,83;0,86;13,66;0,98
2019;8;1;15;26,53;0,85;30,78;1,01
2019;8;1;16;25,78;0,94;48,72;1,23
2019;8;1;17;24,62;1,05;60,95;1,51
2019;8;1;18;22,26;0,99;73,43;1,98
2019;8;1;19;19,78;1,41;76,89;2,67
2019;8;1;20;18,26;1,73;75,09;3,26
2019;8;1;21;17,23;1,86;74,91;3,65
2019;8;1;22;16,67;1,82;74,53;3,72
2019;8;1;23;16,05;1,77;74,37;3,58
2019;8;2;0;15,44;1,82;75,07;3,3
2019;8;2;1;15,03;1,76;75,9;2,99
2019;8;2;2;14,74;1,69;73,33;2,74
2019;8;2;3;14,48;1,67;70,89;2,64
2019;8;2;4;14,15;1,71;75,46;2,7
2019;8;2;5;15,86;1,59;86,05;2,47
2019;8;2;6;17,82;1,63;92,74;1,73
2019;8;2;7;20,82;0,86;137,2;0,91
2019;8;2;8;23,73;1,32;209,91;1,56
2019;8;2;9;25,12;2,2;222,26;2,57
2019;8;2;10;25,83;3,14;230,96;3,75
2019;8;2;11;26,26;3,63;236,31;4,41
2019;8;2;12;26,58;3,57;238,95;4,39
2019;8;2;13;25;2,73;236,67;3,74
2019;8;2;14;24,26;2,59;231,12;3,62
2019;8;2;15;23,69;2,55;232,71;3,78
2019;8;2;16;23,2;2,39;234,85;3,57
2019;8;2;17;22,75;2,17;236,6;3,32
